"","SPECIES","LON","LAT","KG","DEPTH"
"6445","NEP",13.9,36.95,5,-453
"6446","ARA",13.91,36.95,20,-404
"6447","ARS",13.91,36.95,10,-404
"6448","DPS",13.91,36.95,235,-404
"6449","HKE",13.91,36.95,61,-404
"6450","MUT",13.91,36.95,14,-404
"6451","ARS",13.93,36.95,9,-363
"6452","DPS",13.93,36.95,217,-363
"6453","HKE",13.93,36.95,74,-363
"6454","MUT",13.93,36.95,19,-363
"6455","ARS",13.95,36.95,11,-318
"6456","DPS",13.95,36.95,236,-318
"6457","HKE",13.95,36.95,51,-318
"6458","DPS",13.97,36.95,372,-295
"6459","HKE",13.97,36.95,104,-295
"6460","MUT",13.97,36.95,8,-295
"6461","NEP",13.97,36.95,5,-295
"6462","DPS",13.98,36.95,130,-269
"6463","HKE",13.98,36.95,31,-269
"6464","MUT",13.98,36.95,10,-269
"6465","DPS",14,36.95,364,-278
"6466","HKE",14,36.95,68,-278
"6467","MUT",14,36.95,13,-278
"6468","DPS",14.02,36.95,85,-287
"6469","HKE",14.02,36.95,25,-287
"6470","DPS",14.03,36.95,50,-294
"6471","HKE",14.03,36.95,5,-294
"6472","MUT",14.03,36.95,5,-294
"6473","DPS",14.05,36.95,206,-295
"6474","HKE",14.05,36.95,28,-295
"6475","DPS",14.07,36.95,45,-284
"6476","HKE",14.07,36.95,70,-284
"6477","ARS",14.08,36.95,44,-263
"6478","DPS",14.08,36.95,63,-263
"6479","HKE",14.08,36.95,23,-263
"6480","DPS",14.1,36.95,80,-244
"6481","HKE",14.1,36.95,19,-244
"6482","MUT",14.1,36.95,20,-244
"6483","DPS",14.12,36.95,250,-214
"6484","HKE",14.12,36.95,52,-214
"6485","MUT",14.12,36.95,13,-214
"6486","DPS",14.14,36.95,48,-189
"6487","HKE",14.14,36.95,10,-189
"6488","MUT",14.14,36.95,3,-189
"6489","DPS",14.15,36.95,170,-162
"6490","HKE",14.15,36.95,50,-162
"6491","MUT",14.15,36.95,5,-162
"6492","DPS",14.17,36.95,168,-139
"6493","HKE",14.17,36.95,69,-139
"6494","MUT",14.17,36.95,7,-139
"6495","DPS",14.2,36.95,165,-101
"6496","HKE",14.2,36.95,30,-101
"6497","MUT",14.2,36.95,5,-101
"6498","DPS",14.22,36.95,310,-94
"6499","HKE",14.22,36.95,83,-94
"6500","MUT",14.22,36.95,75,-94
"6501","DPS",14.24,36.95,495,-72
"6502","HKE",14.24,36.95,300,-72
"6503","MUT",14.24,36.95,426,-72
"6504","DPS",14.25,36.95,315,-51
"6505","HKE",14.25,36.95,55,-51
"6506","MUT",14.25,36.95,19,-51
"6519","ARA",15.27,36.95,40,-219
"6520","ARS",15.27,36.95,10,-219
"6521","ARA",12.14,36.96,6,-321
"6522","ARS",12.14,36.96,56,-321
"6523","DPS",12.14,36.96,28,-321
"6524","NEP",12.14,36.96,7,-321
"6525","DPS",12.64,36.96,85,-187
"6526","HKE",12.64,36.96,30,-187
"6527","DPS",12.68,36.96,250,-213
"6528","HKE",12.68,36.96,20,-213
"6529","NEP",12.68,36.96,7,-213
"6530","DPS",12.69,36.96,100,-213
"6531","HKE",12.69,36.96,10,-213
"6532","NEP",12.69,36.96,4,-213
"6533","DPS",12.76,36.96,80,-338
"6534","HKE",12.76,36.96,10,-338
"6535","ARS",12.8,36.96,140,-187
"6536","DPS",12.8,36.96,200,-187
"6537","HKE",12.8,36.96,6,-187
"6538","DPS",13.02,36.96,35,-311
"6539","HKE",13.02,36.96,15,-311
"6540","NEP",13.02,36.96,15,-311
"6541","DPS",13.03,36.96,35,-351
"6542","HKE",13.03,36.96,10,-351
"6543","NEP",13.03,36.96,9,-351
"6544","DPS",13.1,36.96,34,-432
"6545","HKE",13.1,36.96,4,-432
"6546","ARA",13.12,36.96,20,-499
"6547","ARS",13.12,36.96,74,-499
"6548","DPS",13.12,36.96,24,-499
"6549","ARS",13.71,36.96,15,-558
"6550","DPS",13.71,36.96,35,-558
"6551","HKE",13.71,36.96,10,-558
"6552","ARS",13.73,36.96,67,-542
"6553","DPS",13.73,36.96,175,-542
"6554","HKE",13.73,36.96,90,-542
"6555","ARS",13.76,36.96,37,-503
"6556","DPS",13.76,36.96,115,-503
"6557","HKE",13.76,36.96,60,-503
"6558","NEP",13.76,36.96,2,-503
"6559","ARS",13.78,36.96,5,-474
"6560","DPS",13.78,36.96,15,-474
"6561","HKE",13.78,36.96,5,-474
"6562","ARS",13.81,36.96,40,-417
"6563","DPS",13.81,36.96,20,-417
"6564","HKE",13.81,36.96,15,-417
"6565","NEP",13.81,36.96,5,-417
"6566","DPS",13.83,36.96,16,-418
"6567","HKE",13.83,36.96,35,-418
"6568","ARS",13.85,36.96,15,-419
"6569","DPS",13.85,36.96,259,-419
"6570","HKE",13.85,36.96,85,-419
"6571","ARS",13.86,36.96,21,-395
"6572","DPS",13.86,36.96,393,-395
"6573","HKE",13.86,36.96,84,-395
"6574","DPS",13.88,36.96,59,-359
"6575","HKE",13.88,36.96,11,-359
"6576","MUT",13.88,36.96,5,-359
"6577","ARS",13.9,36.96,5,-330
"6578","DPS",13.9,36.96,156,-330
"6579","HKE",13.9,36.96,33,-330
"6580","MUT",13.9,36.96,4,-330
"6581","DPS",13.91,36.96,121,-301
"6582","HKE",13.91,36.96,18,-301
"6583","MUT",13.91,36.96,2,-301
"6584","ARS",13.93,36.96,10,-269
"6585","DPS",13.93,36.96,240,-269
"6586","HKE",13.93,36.96,41,-269
"6587","DPS",13.95,36.96,230,-233
"6588","HKE",13.95,36.96,30,-233
"6589","DPS",13.97,36.96,315,-202
"6590","HKE",13.97,36.96,38,-202
"6591","MUT",13.97,36.96,6,-202
"6592","DPS",13.98,36.96,292,-183
"6593","HKE",13.98,36.96,62,-183
"6594","MUT",13.98,36.96,21,-183
"6595","ARS",14,36.96,2,-187
"6596","DPS",14,36.96,307,-187
"6597","HKE",14,36.96,80,-187
"6598","MUT",14,36.96,34,-187
"6599","DPS",14.02,36.96,197,-198
"6600","HKE",14.02,36.96,23,-198
"6601","MUT",14.02,36.96,7,-198
"6602","DPS",14.03,36.96,89,-205
"6603","HKE",14.03,36.96,21,-205
"6604","MUT",14.03,36.96,15,-205
"6605","DPS",14.05,36.96,105,-204
"6606","HKE",14.05,36.96,18,-204
"6607","MUT",14.05,36.96,3,-204
"6608","ARS",14.07,36.96,23,-197
"6609","DPS",14.07,36.96,187,-197
"6610","HKE",14.07,36.96,48,-197
"6611","MUT",14.07,36.96,37,-197
"6612","ARS",14.08,36.96,15,-188
"6613","DPS",14.08,36.96,90,-188
"6614","HKE",14.08,36.96,17,-188
"6615","MUT",14.08,36.96,24,-188
"6616","DPS",14.1,36.96,80,-177
"6617","HKE",14.1,36.96,70,-177
"6618","MUT",14.1,36.96,10,-177
"6619","DPS",14.12,36.96,48,-165
"6620","HKE",14.12,36.96,3,-165
"6621","MUT",14.12,36.96,3,-165
"6622","DPS",14.14,36.96,167,-148
"6623","HKE",14.14,36.96,120,-148
"6624","MUT",14.14,36.96,36,-148
"6625","DPS",14.15,36.96,110,-126
"6626","HKE",14.15,36.96,12,-126
"6627","MUT",14.15,36.96,8,-126
"6628","DPS",14.17,36.96,81,-96
"6629","HKE",14.17,36.96,10,-96
"6630","MUT",14.17,36.96,2,-96
"6631","DPS",14.19,36.96,55,-76
"6632","HKE",14.19,36.96,11,-76
"6658","ARA",12.03,36.97,19,-392
"6659","ARS",12.03,36.97,142,-392
"6660","DPS",12.03,36.97,264,-392
"6661","HKE",12.03,36.97,150,-392
"6662","ARA",12.05,36.97,3,-380
"6663","ARS",12.05,36.97,120,-380
"6664","DPS",12.05,36.97,95,-380
"6665","HKE",12.05,36.97,80,-380
"6666","HKE",12.08,36.97,45,-394
"6667","ARA",12.14,36.97,4,-321
"6668","DPS",12.14,36.97,25,-321
"6669","ARS",12.44,36.97,28,-128
"6670","DPS",12.44,36.97,160,-128
"6671","HKE",12.44,36.97,155,-128
"6672","NEP",12.44,36.97,32,-128
"6673","DPS",12.64,36.97,70,-187
"6674","DPS",12.66,36.97,100,-212
"6675","ARS",12.69,36.97,10,-213
"6676","DPS",12.69,36.97,250,-213
"6677","NEP",12.69,36.97,7,-213
"6678","ARS",12.71,36.97,35,-304
"6679","DPS",12.71,36.97,71,-304
"6680","NEP",12.71,36.97,11,-304
"6681","ARS",12.76,36.97,3,-338
"6682","DPS",12.76,36.97,20,-338
"6683","ARS",12.78,36.97,15,-275
"6684","DPS",12.78,36.97,306,-275
"6685","HKE",12.78,36.97,40,-275
"6686","NEP",12.78,36.97,102,-275
"6687","DPS",12.8,36.97,130,-187
"6688","HKE",12.8,36.97,20,-187
"6689","DPS",12.81,36.97,90,-112
"6690","HKE",12.81,36.97,45,-112
"6691","NEP",12.81,36.97,25,-112
"6692","DPS",12.85,36.97,50,-80
"6693","HKE",12.85,36.97,10,-80
"6694","NEP",12.85,36.97,3,-80
"6695","DPS",12.93,36.97,375,-51
"6696","DPS",12.95,36.97,325,-69
"6697","HKE",12.95,36.97,20,-69
"6698","NEP",12.95,36.97,5,-69
"6699","DPS",12.98,36.97,40,-160
"6700","HKE",12.98,36.97,15,-160
"6701","NEP",12.98,36.97,32,-160
"6702","ARS",13,36.97,165,-238
"6703","DPS",13,36.97,130,-238
"6704","ARS",13.03,36.97,50,-351
"6705","DPS",13.03,36.97,92,-351
"6706","HKE",13.03,36.97,125,-351
"6707","NEP",13.03,36.97,15,-351
"6708","DPS",13.05,36.97,130,-367
"6709","HKE",13.05,36.97,15,-367
"6710","DPS",13.07,36.97,15,-369
"6711","HKE",13.07,36.97,30,-369
"6712","NEP",13.07,36.97,21,-369
"6713","DPS",13.1,36.97,50,-432
"6714","HKE",13.1,36.97,10,-432
"6715","NEP",13.1,36.97,6,-432
"6716","ARS",13.12,36.97,60,-499
"6717","DPS",13.12,36.97,48,-499
"6718","ARS",13.3,36.97,25,-561
"6719","DPS",13.3,36.97,32,-561
"6720","ARS",13.58,36.97,35,-614
"6721","DPS",13.58,36.97,5,-614
"6722","NEP",13.58,36.97,5,-614
"6723","ARS",13.61,36.97,10,-608
"6724","DPS",13.61,36.97,20,-608
"6725","HKE",13.61,36.97,5,-608
"6726","ARS",13.64,36.97,20,-608
"6727","DPS",13.64,36.97,50,-608
"6728","HKE",13.64,36.97,25,-608
"6729","ARS",13.66,36.97,30,-604
"6730","DPS",13.66,36.97,30,-604
"6731","HKE",13.66,36.97,14,-604
"6732","ARS",13.68,36.97,28,-595
"6733","DPS",13.68,36.97,60,-595
"6734","HKE",13.68,36.97,26,-595
"6735","ARS",13.69,36.97,65,-595
"6736","DPS",13.69,36.97,130,-595
"6737","HKE",13.69,36.97,55,-595
"6738","ARS",13.71,36.97,43,-558
"6739","DPS",13.71,36.97,118,-558
"6740","HKE",13.71,36.97,35,-558
"6741","ARS",13.73,36.97,11,-542
"6742","DPS",13.73,36.97,70,-542
"6743","HKE",13.73,36.97,15,-542
"6744","ARS",13.75,36.97,14,-527
"6745","DPS",13.75,36.97,299,-527
"6746","HKE",13.75,36.97,45,-527
"6747","ARS",13.76,36.97,8,-503
"6748","DPS",13.76,36.97,85,-503
"6749","HKE",13.76,36.97,31,-503
"6750","DPS",13.78,36.97,20,-474
"6751","HKE",13.78,36.97,5,-474
"6752","ARS",13.81,36.97,5,-417
"6753","DPS",13.81,36.97,55,-417
"6754","HKE",13.81,36.97,15,-417
"6755","DPS",13.83,36.97,75,-418
"6756","HKE",13.83,36.97,15,-418
"6757","NEP",13.83,36.97,5,-418
"6758","DPS",13.85,36.97,164,-419
"6759","HKE",13.85,36.97,46,-419
"6760","MUT",13.85,36.97,2,-419
"6761","NEP",13.85,36.97,5,-419
"6762","ARS",13.86,36.97,10,-395
"6763","DPS",13.86,36.97,235,-395
"6764","HKE",13.86,36.97,66,-395
"6765","MUT",13.86,36.97,3,-395
"6766","NEP",13.86,36.97,3,-395
"6767","ARS",13.88,36.97,8,-359
"6768","DPS",13.88,36.97,460,-359
"6769","HKE",13.88,36.97,80,-359
"6770","MUT",13.88,36.97,10,-359
"6771","NEP",13.88,36.97,5,-359
"6772","ARS",13.9,36.97,15,-330
"6773","DPS",13.9,36.97,680,-330
"6774","HKE",13.9,36.97,153,-330
"6775","MUT",13.9,36.97,33,-330
"6776","DPS",13.91,36.97,663,-301
"6777","HKE",13.91,36.97,174,-301
"6778","MUT",13.91,36.97,143,-301
"6780","HKE",13.93,36.97,417,-269
"6781","MUT",13.93,36.97,300,-269
"6782","ARS",13.95,36.97,20,-233
"6783","DPS",13.95,36.97,613,-233
"6784","HKE",13.95,36.97,122,-233
"6785","MUT",13.95,36.97,23,-233
"6786","ARS",13.97,36.97,5,-202
"6787","DPS",13.97,36.97,565,-202
"6788","HKE",13.97,36.97,145,-202
"6789","MUT",13.97,36.97,23,-202
"6790","DPS",13.98,36.97,338,-183
"6791","HKE",13.98,36.97,113,-183
"6792","MUT",13.98,36.97,46,-183
"6793","DPS",14,36.97,210,-187
"6794","HKE",14,36.97,113,-187
"6795","MUT",14,36.97,41,-187
"6796","ARS",14.02,36.97,5,-198
"6797","DPS",14.02,36.97,161,-198
"6798","HKE",14.02,36.97,59,-198
"6799","MUT",14.02,36.97,9,-198
"6800","DPS",14.03,36.97,90,-205
"6801","HKE",14.03,36.97,108,-205
"6802","MUT",14.03,36.97,5,-205
"6803","DPS",14.05,36.97,45,-204
"6804","HKE",14.05,36.97,5,-204
"6805","ARS",14.07,36.97,30,-197
"6806","DPS",14.07,36.97,145,-197
"6807","HKE",14.07,36.97,12,-197
"6808","DPS",14.08,36.97,126,-188
"6809","HKE",14.08,36.97,145,-188
"6810","ARS",14.1,36.97,15,-177
"6811","DPS",14.1,36.97,480,-177
"6812","HKE",14.1,36.97,141,-177
"6813","MUT",14.1,36.97,9,-177
"6814","DPS",14.12,36.97,170,-165
"6815","HKE",14.12,36.97,12,-165
"6816","DPS",14.14,36.97,65,-148
"6817","HKE",14.14,36.97,27,-148
"6818","MUT",14.14,36.97,18,-148
"6819","DPS",14.15,36.97,90,-126
"6820","HKE",14.15,36.97,30,-126
"6821","DPS",14.17,36.97,196,-96
"6822","HKE",14.17,36.97,41,-96
"6823","MUT",14.17,36.97,31,-96
"6824","DPS",14.19,36.97,159,-76
"6825","HKE",14.19,36.97,36,-76
"6826","MUT",14.19,36.97,29,-76
"6852","HKE",12.02,36.98,10,-282
"6853","ARS",12.03,36.98,26,-270
"6854","DPS",12.03,36.98,2,-270
"6855","HKE",12.03,36.98,45,-270
"6856","NEP",12.03,36.98,1,-270
"6857","ARS",12.08,36.98,12,-270
"6858","DPS",12.2,36.98,100,-181
"6859","HKE",12.2,36.98,50,-181
"6860","HKE",12.58,36.98,35,-107
"6861","ARA",12.59,36.98,3,-107
"6862","ARS",12.59,36.98,29,-107
"6863","DPS",12.59,36.98,38,-107
"6864","NEP",12.59,36.98,5,-107
"6865","ARS",12.68,36.98,41,-258
"6866","DPS",12.68,36.98,648,-258
"6867","HKE",12.68,36.98,60,-258
"6868","MUT",12.68,36.98,5,-258
"6869","NEP",12.68,36.98,13,-258
"6870","DPS",12.69,36.98,570,-258
"6871","HKE",12.69,36.98,65,-258
"6872","NEP",12.69,36.98,6,-258
"6873","DPS",12.71,36.98,245,-241
"6874","HKE",12.71,36.98,15,-241
"6875","DPS",12.73,36.98,251,-293
"6876","HKE",12.73,36.98,10,-293
"6877","ARS",12.75,36.98,13,-348
"6878","DPS",12.75,36.98,50,-348
"6879","HKE",12.75,36.98,10,-348
"6880","NEP",12.75,36.98,21,-348
"6881","DPS",12.76,36.98,50,-367
"6882","ARS",12.78,36.98,68,-362
"6883","DPS",12.78,36.98,358,-362
"6884","HKE",12.78,36.98,25,-362
"6885","NEP",12.78,36.98,17,-362
"6886","DPS",12.8,36.98,125,-259
"6887","HKE",12.8,36.98,10,-259
"6888","ARS",12.81,36.98,15,-163
"6889","DPS",12.81,36.98,880,-163
"6890","HKE",12.81,36.98,60,-163
"6891","NEP",12.81,36.98,18,-163
"6892","ARS",12.83,36.98,70,-119
"6893","DPS",12.83,36.98,222,-119
"6894","HKE",12.83,36.98,20,-119
"6895","NEP",12.83,36.98,12,-119
"6896","ARS",12.93,36.98,40,-72
"6897","DPS",12.93,36.98,150,-72
"6898","ARS",12.98,36.98,110,-194
"6899","DPS",12.98,36.98,130,-194
"6900","DPS",13,36.98,483,-254
"6901","HKE",13,36.98,41,-254
"6902","NEP",13,36.98,12,-254
"6903","ARS",13.03,36.98,5,-333
"6904","DPS",13.03,36.98,166,-333
"6905","HKE",13.03,36.98,30,-333
"6906","NEP",13.03,36.98,28,-333
"6907","DPS",13.05,36.98,40,-340
"6908","HKE",13.05,36.98,20,-340
"6909","NEP",13.05,36.98,21,-340
"6910","DPS",13.07,36.98,315,-343
"6911","HKE",13.07,36.98,30,-343
"6912","NEP",13.07,36.98,12,-343
"6913","ARS",13.08,36.98,3,-361
"6914","DPS",13.08,36.98,122,-361
"6915","HKE",13.08,36.98,48,-361
"6916","MUT",13.08,36.98,9,-361
"6917","NEP",13.08,36.98,21,-361
"6918","DPS",13.1,36.98,121,-375
"6919","HKE",13.1,36.98,78,-375
"6920","ARS",13.12,36.98,135,-502
"6921","DPS",13.12,36.98,114,-502
"6922","NEP",13.12,36.98,21,-502
"6923","ARS",13.25,36.98,43,-710
"6924","DPS",13.25,36.98,114,-710
"6925","HKE",13.25,36.98,3,-710
"6926","MUT",13.25,36.98,7,-710
"6927","NEP",13.25,36.98,14,-710
"6928","ARS",13.29,36.98,10,-523
"6929","NEP",13.29,36.98,8,-523
"6930","ARS",13.56,36.98,25,-597
"6931","DPS",13.56,36.98,30,-597
"6932","HKE",13.56,36.98,10,-597
"6933","ARS",13.61,36.98,55,-573
"6934","DPS",13.61,36.98,50,-573
"6935","HKE",13.61,36.98,17,-573
"6936","ARS",13.63,36.98,33,-575
"6937","DPS",13.63,36.98,50,-575
"6938","HKE",13.63,36.98,25,-575
"6939","ARS",13.64,36.98,35,-575
"6940","DPS",13.64,36.98,80,-575
"6941","HKE",13.64,36.98,35,-575
"6942","ARS",13.66,36.98,12,-559
"6943","DPS",13.66,36.98,30,-559
"6944","HKE",13.66,36.98,10,-559
"6945","ARS",13.68,36.98,70,-538
"6946","DPS",13.68,36.98,196,-538
"6947","HKE",13.68,36.98,60,-538
"6948","ARS",13.69,36.98,53,-538
"6949","DPS",13.69,36.98,205,-538
"6950","HKE",13.69,36.98,45,-538
"6951","DPS",13.71,36.98,24,-475
"6952","HKE",13.71,36.98,50,-475
"6953","ARS",13.73,36.98,39,-449
"6954","DPS",13.73,36.98,90,-449
"6955","HKE",13.73,36.98,40,-449
"6956","DPS",13.75,36.98,70,-434
"6957","HKE",13.75,36.98,5,-434
"6958","DPS",13.76,36.98,60,-405
"6959","HKE",13.76,36.98,9,-405
"6960","DPS",13.78,36.98,193,-378
"6961","HKE",13.78,36.98,47,-378
"6962","DPS",13.8,36.98,150,-338
"6963","HKE",13.8,36.98,29,-338
"6964","ARS",13.81,36.98,15,-306
"6965","DPS",13.81,36.98,315,-306
"6966","HKE",13.81,36.98,54,-306
"6967","MUT",13.81,36.98,7,-306
"6968","DPS",13.83,36.98,245,-293
"6969","HKE",13.83,36.98,25,-293
"6970","MUT",13.83,36.98,9,-293
"6971","NEP",13.83,36.98,3,-293
"6972","ARS",13.85,36.98,23,-276
"6973","DPS",13.85,36.98,319,-276
"6974","HKE",13.85,36.98,72,-276
"6975","MUT",13.85,36.98,16,-276
"6976","ARS",13.86,36.98,3,-249
"6977","DPS",13.86,36.98,280,-249
"6978","HKE",13.86,36.98,93,-249
"6979","MUT",13.86,36.98,3,-249
"6980","ARS",13.88,36.98,5,-210
"6981","DPS",13.88,36.98,764,-210
"6982","HKE",13.88,36.98,134,-210
"6983","MUT",13.88,36.98,16,-210
"6984","ARS",13.9,36.98,30,-214
"6985","DPS",13.9,36.98,716,-214
"6986","HKE",13.9,36.98,155,-214
"6987","MUT",13.9,36.98,20,-214
"6988","ARS",13.91,36.98,5,-211
"6989","DPS",13.91,36.98,920,-211
"6990","HKE",13.91,36.98,351,-211
"6991","MUT",13.91,36.98,142,-211
"6992","ARS",13.93,36.98,25,-192
"6993","DPS",13.93,36.98,638,-192
"6994","HKE",13.93,36.98,219,-192
"6995","MUT",13.93,36.98,84,-192
"6996","DPS",13.95,36.98,574,-171
"6997","HKE",13.95,36.98,308,-171
"6998","MUT",13.95,36.98,46,-171
"6999","DPS",13.97,36.98,514,-138
"7000","HKE",13.97,36.98,224,-138
"7001","MUT",13.97,36.98,61,-138
"7002","ARS",13.98,36.98,10,-120
"7003","DPS",13.98,36.98,588,-120
"7004","HKE",13.98,36.98,184,-120
"7005","MUT",13.98,36.98,65,-120
"7006","DPS",14,36.98,704,-120
"7007","HKE",14,36.98,270,-120
"7008","MUT",14,36.98,35,-120
"7009","DPS",14.02,36.98,367,-128
"7010","HKE",14.02,36.98,88,-128
"7011","MUT",14.02,36.98,18,-128
"7012","ARS",14.03,36.98,30,-129
"7013","DPS",14.03,36.98,299,-129
"7014","HKE",14.03,36.98,115,-129
"7015","MUT",14.03,36.98,30,-129
"7016","ARS",14.05,36.98,15,-123
"7017","DPS",14.05,36.98,397,-123
"7018","HKE",14.05,36.98,108,-123
"7019","MUT",14.05,36.98,27,-123
"7020","DPS",14.07,36.98,195,-116
"7021","HKE",14.07,36.98,58,-116
"7022","DPS",14.08,36.98,195,-120
"7023","HKE",14.08,36.98,30,-120
"7024","MUT",14.08,36.98,28,-120
"7025","DPS",14.1,36.98,285,-114
"7026","HKE",14.1,36.98,35,-114
"7027","MUT",14.1,36.98,10,-114
"7028","DPS",14.12,36.98,113,-119
"7029","HKE",14.12,36.98,13,-119
"7030","MUT",14.12,36.98,8,-119
"7031","DPS",14.14,36.98,116,-102
"7032","HKE",14.14,36.98,24,-102
"7033","MUT",14.14,36.98,78,-102
"7034","DPS",14.15,36.98,510,-92
"7035","HKE",14.15,36.98,46,-92
"7036","MUT",14.15,36.98,39,-92
"7058","DPS",12.68,36.99,70,-258
"7059","DPS",12.69,36.99,30,-258
"7060","DPS",12.71,36.99,130,-241
"7061","HKE",12.71,36.99,25,-241
"7062","NEP",12.71,36.99,8,-241
"7063","DPS",12.73,36.99,660,-293
"7064","HKE",12.73,36.99,15,-293
"7065","ARS",12.8,36.99,50,-259
"7066","DPS",12.8,36.99,230,-259
"7067","ARS",12.81,36.99,60,-163
"7068","DPS",12.81,36.99,245,-163
"7069","HKE",12.81,36.99,13,-163
"7070","NEP",12.81,36.99,4,-163
"7071","DPS",12.83,36.99,200,-119
"7072","HKE",12.83,36.99,6,-119
"7073","DPS",12.95,36.99,30,-92
"7074","HKE",12.95,36.99,5,-92
"7075","NEP",12.95,36.99,3,-92
"7076","DPS",13.03,36.99,35,-333
"7077","HKE",13.03,36.99,30,-333
"7078","NEP",13.03,36.99,18,-333
"7079","NEP",13.08,36.99,3,-361
"7080","ARS",13.12,36.99,12,-502
"7081","DPS",13.12,36.99,12,-502
"7082","NEP",13.12,36.99,15,-502
"7087","ARS",13.58,36.99,25,-583
"7088","DPS",13.58,36.99,30,-583
"7089","HKE",13.58,36.99,10,-583
"7090","NEP",13.58,36.99,3,-583
"7091","ARS",13.59,36.99,170,-583
"7092","DPS",13.59,36.99,245,-583
"7093","HKE",13.59,36.99,130,-583
"7094","NEP",13.59,36.99,5,-583
"7095","ARS",13.61,36.99,173,-573
"7096","DPS",13.61,36.99,265,-573
"7097","HKE",13.61,36.99,104,-573
"7098","NEP",13.61,36.99,3,-573
"7099","ARS",13.63,36.99,90,-575
"7100","DPS",13.63,36.99,155,-575
"7101","HKE",13.63,36.99,75,-575
"7102","NEP",13.63,36.99,6,-575
"7103","ARS",13.64,36.99,85,-575
"7104","DPS",13.64,36.99,175,-575
"7105","HKE",13.64,36.99,52,-575
"7106","ARS",13.66,36.99,113,-559
"7107","DPS",13.66,36.99,157,-559
"7108","HKE",13.66,36.99,60,-559
"7109","ARS",13.68,36.99,58,-538
"7110","DPS",13.68,36.99,242,-538
"7111","HKE",13.68,36.99,50,-538
"7112","ARS",13.69,36.99,17,-538
"7113","DPS",13.69,36.99,295,-538
"7114","HKE",13.69,36.99,50,-538
"7115","MUT",13.69,36.99,10,-538
"7116","ARS",13.71,36.99,3,-475
"7117","DPS",13.71,36.99,108,-475
"7118","HKE",13.71,36.99,31,-475
"7119","DPS",13.75,36.99,80,-434
"7120","HKE",13.75,36.99,15,-434
"7121","DPS",13.78,36.99,180,-378
"7122","HKE",13.78,36.99,25,-378
"7123","MUT",13.78,36.99,4,-378
"7124","DPS",13.8,36.99,225,-338
"7125","HKE",13.8,36.99,26,-338
"7126","MUT",13.8,36.99,3,-338
"7127","DPS",13.81,36.99,180,-306
"7128","HKE",13.81,36.99,34,-306
"7129","MUT",13.81,36.99,29,-306
"7130","ARS",13.83,36.99,10,-293
"7131","DPS",13.83,36.99,125,-293
"7132","HKE",13.83,36.99,40,-293
"7133","MUT",13.83,36.99,15,-293
"7134","DPS",13.85,36.99,320,-276
"7135","HKE",13.85,36.99,40,-276
"7136","MUT",13.85,36.99,15,-276
"7137","DPS",13.86,36.99,40,-249
"7138","HKE",13.86,36.99,32,-249
"7139","MUT",13.86,36.99,13,-249
"7140","DPS",13.88,36.99,144,-210
"7141","HKE",13.88,36.99,69,-210
"7142","MUT",13.88,36.99,52,-210
"7143","ARS",13.9,36.99,5,-214
"7144","DPS",13.9,36.99,155,-214
"7145","HKE",13.9,36.99,49,-214
"7146","MUT",13.9,36.99,6,-214
"7147","ARS",13.91,36.99,35,-211
"7148","DPS",13.91,36.99,129,-211
"7149","HKE",13.91,36.99,72,-211
"7150","MUT",13.91,36.99,51,-211
"7151","DPS",13.93,36.99,84,-192
"7152","HKE",13.93,36.99,40,-192
"7153","MUT",13.93,36.99,3,-192
"7154","DPS",13.95,36.99,90,-171
"7155","HKE",13.95,36.99,32,-171
"7156","MUT",13.95,36.99,10,-171
"7157","DPS",13.97,36.99,167,-138
"7158","HKE",13.97,36.99,121,-138
"7159","MUT",13.97,36.99,12,-138
"7160","DPS",13.98,36.99,250,-120
"7161","HKE",13.98,36.99,52,-120
"7162","MUT",13.98,36.99,33,-120
"7163","DPS",14,36.99,327,-120
"7164","HKE",14,36.99,88,-120
